AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4220.0,4239.359,4163.974,4217.051,4233.846,4247.308,4252.821,4515.769,4363.974,4331.923,4340.641,5439.103,4193.974,4130.128,1682464758.3608744
4216.795,4239.103,4165.385,4217.179,4234.359,4246.026,4251.923,4516.667,4366.667,4332.949,4341.795,5436.923,4199.615,4127.949,1682464758.3608744
4215.128,4236.282,4162.179,4216.923,4234.231,4247.821,4252.821,4516.282,4366.923,4331.538,4342.179,5433.718,4198.205,4128.077,1682464758.361874
4216.795,4235.897,4159.872,4216.795,4234.231,4248.077,4252.436,4516.41,4364.744,4330.128,4341.667,5435.256,4192.821,4129.359,1682464758.3838737
4218.718,4238.462,4162.564,4217.436,4234.487,4246.923,4251.667,4517.308,4363.974,4334.359,4341.538,5436.795,4193.333,4128.974,1682464758.3848739
4217.564,4235.641,4164.231,4216.282,4233.718,4247.821,4251.538,4516.538,4365.513,4336.795,4341.154,5435.128,4195.256,4128.077,1682464758.3848739
4216.795,4231.667,4163.077,4214.487,4233.59,4250.128,4253.205,4515.385,4365.256,4333.077,4340.641,5434.487,4192.436,4127.821,1682464758.3848739
4218.077,4234.103,4162.308,4215.641,4235.641,4250.385,4252.436,4518.718,4363.205,4331.154,4339.359,5435.256,4193.59,4129.359,1682464758.4209952
4218.205,4234.103,4163.333,4217.436,4236.282,4248.462,4252.692,4521.026,4362.821,4334.487,4339.487,5433.59,4197.308,4130.897,1682464758.4209952
4215.641,4234.231,4162.949,4216.538,4234.872,4247.308,4256.538,4517.692,4364.615,4337.179,4343.718,5432.949,4195.641,4128.974,1682464758.4209952
4216.026,4238.205,4162.949,4215.513,4235.513,4247.949,4257.051,4514.103,4366.154,4334.487,4343.59,5433.718,4193.718,4126.795,1682464758.4209952
4218.59,4239.744,4161.282,4216.282,4236.667,4250.897,4251.923,4515.513,4364.872,4330.513,4338.205,5434.487,4197.436,4127.692,1682464758.4509947
4216.538,4240.769,4163.077,4216.795,4234.103,4249.615,4247.564,4518.077,4363.59,4332.692,4341.026,5435.897,4200.513,4129.487,1682464758.4509947
