AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1682527180.7111819
4294.487,4246.667,4221.026,4249.487,4269.744,4295.769,4259.615,4310.256,4244.103,4223.205,4284.487,4388.462,4250.513,4268.974,1682527180.7351465
4295.769,4250.385,4213.974,4230.769,4256.154,4295.128,4263.59,4307.436,4236.41,4216.026,4282.949,4384.231,4248.59,4264.231,1682527180.7358472
4297.821,4239.103,4212.308,4226.795,4219.872,4293.846,4269.359,4302.692,4230.0,4222.949,4276.538,4376.154,4240.641,4259.487,1682527180.7358472
4300.769,4247.821,4226.538,4247.821,4239.231,4295.641,4262.564,4301.41,4231.282,4222.179,4278.846,4383.974,4250.769,4268.205,1682527180.7363427
4300.385,4270.769,4232.821,4253.59,4249.359,4297.436,4250.128,4298.205,4226.923,4229.359,4280.641,4387.564,4258.59,4274.359,1682527180.7593553
4295.769,4257.308,4227.821,4244.359,4232.308,4296.41,4255.256,4298.205,4231.795,4243.974,4281.154,4385.128,4247.821,4274.103,1682527180.7593553
4295.641,4239.872,4228.462,4247.692,4261.923,4295.769,4267.308,4307.949,4249.615,4233.718,4286.41,4393.462,4243.59,4278.333,1682527180.7593553
4295.769,4260.769,4235.385,4255.0,4288.974,4296.795,4265.385,4313.333,4259.103,4230.256,4296.282,4405.513,4264.103,4283.974,1682527180.7593553
4293.462,4265.641,4235.256,4248.974,4242.821,4296.795,4261.026,4303.718,4245.0,4235.0,4297.821,4402.051,4269.103,4283.718,1682527180.7950885
4292.821,4228.205,4219.872,4235.128,4195.513,4294.744,4261.795,4296.282,4221.538,4208.462,4277.051,4380.897,4238.077,4266.538,1682527180.7950885
4296.026,4224.103,4215.385,4234.744,4227.821,4294.872,4262.179,4305.513,4214.615,4198.718,4263.462,4377.436,4225.385,4256.41,1682527180.7950885
4297.692,4261.282,4235.0,4252.821,4282.051,4297.179,4263.333,4311.538,4240.128,4229.359,4281.026,4402.308,4250.0,4277.179,1682527180.7960844
4296.795,4261.41,4235.641,4252.692,4261.538,4297.051,4265.256,4300.513,4255.128,4239.615,4285.385,4401.282,4253.846,4282.692,1682527180.82513
4295.0,4236.795,4208.205,4227.308,4197.692,4295.256,4259.359,4292.308,4218.718,4217.179,4257.564,4366.795,4224.744,4251.026,1682527180.82513
4294.615,4243.59,4205.641,4224.872,4188.718,4295.641,4249.103,4294.359,4194.231,4203.718,4255.897,4364.487,4222.179,4245.385,1682527180.82513
4295.897,4252.949,4220.513,4239.231,4230.769,4296.026,4249.872,4295.641,4220.256,4204.872,4278.462,4385.0,4246.026,4267.821,1682527180.82513
4297.051,4242.692,4215.897,4234.231,4242.051,4295.256,4261.41,4294.615,4234.487,4207.949,4271.795,4377.692,4247.436,4262.821,1682527180.8557086
4296.538,4243.462,4213.718,4231.154,4236.154,4295.769,4265.256,4297.051,4220.513,4203.846,4262.436,4369.872,4236.538,4250.897,1682527180.8557086
4295.0,4251.667,4232.179,4247.949,4255.513,4297.308,4263.205,4306.026,4233.718,4213.077,4285.513,4396.538,4250.256,4269.615,1682527180.8557086
4295.897,4252.692,4243.59,4258.333,4253.718,4297.821,4262.949,4313.718,4271.026,4250.128,4305.256,4420.513,4271.41,4288.333,1682527180.8566003
4296.154,4258.462,4236.026,4251.41,4226.41,4296.923,4262.179,4312.051,4276.923,4261.41,4297.436,4410.769,4267.051,4282.051,1682527180.887813
4296.282,4266.667,4232.436,4245.769,4217.949,4295.769,4262.179,4303.205,4243.077,4237.436,4292.821,4397.949,4258.462,4275.769,1682527180.8879423
4296.538,4261.282,4232.821,4246.282,4221.154,4295.897,4261.667,4294.487,4210.256,4226.41,4297.179,4398.59,4263.974,4278.462,1682527180.8879423
4296.154,4257.821,4230.769,4250.385,4234.744,4297.308,4261.538,4292.436,4217.949,4231.026,4294.872,4400.128,4265.897,4280.513,1682527180.8879423
4293.718,4267.308,4234.103,4253.718,4257.692,4297.564,4265.385,4300.385,4238.974,4227.051,4295.0,4402.692,4262.179,4281.026,1682527180.9226484
4294.103,4253.718,4231.154,4247.051,4255.897,4297.051,4263.462,4303.718,4231.026,4229.615,4285.641,4396.795,4253.718,4270.897,1682527180.9226484
4295.256,4228.462,4216.923,4234.231,4240.256,4297.436,4260.0,4299.359,4223.59,4235.385,4266.026,4380.513,4238.462,4255.128,1682527180.9233997
4294.487,4230.128,4210.256,4218.333,4225.897,4297.436,4264.744,4305.641,4245.897,4221.41,4263.333,4376.795,4233.846,4250.641,1682527180.9233997
4294.615,4251.795,4226.026,4222.821,4210.385,4297.051,4267.308,4315.128,4264.359,4217.051,4286.538,4397.436,4256.154,4267.051,1682527180.9455307
4297.051,4262.949,4247.692,4247.821,4225.769,4297.564,4262.564,4307.308,4259.487,4251.795,4310.0,4419.487,4282.949,4291.41,1682527180.9455307
4297.436,4259.359,4248.205,4253.59,4242.821,4296.154,4262.564,4294.103,4242.436,4270.897,4305.513,4413.846,4281.795,4292.949,1682527180.9455307
