211.87,153.24,292.89,181.54,126.46,128.59,145.65,255.58,7.1051,0.030428,0.83018,12505,221.9,504.43,0.63832,0.45239,0.89041,0.55127,0.38319,0.3927,0.44657,0.77331,0.02121,3.4345e-05,0.0024373,37.691,0.64679,1.5233,0.30497,0.21607,0.42544,0.26341,0.18309,0.18766,0.21343,0.36948,0.010134,1.6365e-05,0.0011657,18.007,0.30888,0.72778,0.16671,0.11811,0.23255,0.14399,0.10008,0.10257,0.11666,0.20196,0.0055397,8.9661e-06,0.00063685,9.843,0.16885,0.39782,0.083172,0.058928,0.11602,0.071835,0.04993,0.051176,0.058201,0.10076,0.0027639,4.5174e-06,0.00031781,4.9108,0.084239,0.19847,0.2649,0.26485,0.2649,0.26492,0.2649,0.26492,0.26494,0.2649,0.26492,0.26589,0.26496,0.26489,0.26483,0.2649
215.52,151.05,298.56,174.7,121.52,123.78,149.67,250.38,6.9513,0.084721,0.75347,12513,216,513.34,0.65073,0.45842,0.90148,0.52974,0.36588,0.37309,0.45228,0.75406,0.020329,0.00018788,0.0020104,37.805,0.65268,1.5482,0.3109,0.21903,0.43068,0.25314,0.1748,0.17824,0.21609,0.36022,0.0097062,8.9154e-05,0.00095904,18.062,0.31185,0.73962,0.16995,0.11973,0.23543,0.13837,0.095552,0.097439,0.11813,0.19692,0.0053071,4.8822e-05,0.00052467,9.8736,0.17047,0.40433,0.084786,0.059735,0.11745,0.069031,0.04767,0.04861,0.05893,0.09824,0.0026475,2.4388e-05,0.00026168,4.9258,0.085044,0.20171,0.2649,0.26492,0.2649,0.26492,0.26489,0.2649,0.26491,0.26489,0.26485,0.26426,0.26482,0.2649,0.26491,0.2649
209.4,149.07,299.23,173.06,120.31,122.83,149.72,251.94,5.7954,0.18882,0.55223,12535,228.01,510.22,0.63196,0.44506,0.89976,0.52211,0.36406,0.37009,0.45115,0.7586,0.017983,0.00053765,0.0015562,37.744,0.68649,1.541,0.30191,0.21261,0.42982,0.24942,0.17391,0.1768,0.21551,0.36239,0.0085938,0.00025628,0.00074234,18.03,0.32795,0.73622,0.16504,0.11623,0.23497,0.13634,0.095074,0.096651,0.11781,0.19811,0.0046969,0.00014008,0.00040592,9.8568,0.17928,0.40246,0.082333,0.057981,0.11722,0.068021,0.047428,0.048217,0.058774,0.098832,0.0023429,7.0003e-05,0.00020257,4.9173,0.089439,0.20078,0.26489,0.26489,0.26489,0.26488,0.26489,0.26489,0.26488,0.26489,0.26488,0.26461,0.26473,0.26489,0.2649,0.2649
205.35,144.41,293.34,168.97,118.5,120.36,146.44,247.39,5.4601,0.28143,0.51853,12322,225.08,503.13,0.6403,0.45195,0.91855,0.52988,0.37041,0.3755,0.45926,0.77337,0.016919,0.00064064,0.0015809,38.538,0.70277,1.5786,0.30628,0.21621,0.43937,0.25345,0.17717,0.17962,0.21968,0.36994,0.0080898,0.0003057,0.0007553,18.434,0.33614,0.75507,0.16741,0.11817,0.24016,0.13854,0.096836,0.098175,0.12008,0.2022,0.0044225,0.00016716,0.00041299,10.075,0.18373,0.4127,0.083503,0.058946,0.11979,0.069103,0.048304,0.048971,0.059895,0.10086,0.0022059,8.3463e-05,0.00020609,5.0258,0.091649,0.20587,0.26507,0.26508,0.26507,0.26507,0.26506,0.26507,0.26507,0.26507,0.26504,0.26484,0.26499,0.26507,0.26507,0.26507
201.25,142.92,290.85,167.09,117.44,118.32,145.3,244.18,5.3303,0.26111,0.56603,12186,222.96,496.59,0.64056,0.45297,0.9214,0.5316,0.37042,0.37489,0.46192,0.7754,0.016725,0.00076511,0.0016811,38.66,0.70572,1.5786,0.3064,0.21666,0.4407,0.25429,0.17714,0.1793,0.22094,0.37087,0.0079988,0.00036561,0.00080217,18.491,0.33756,0.75506,0.16744,0.11841,0.24084,0.13896,0.09681,0.097982,0.12075,0.20268,0.0043706,0.00020026,0.00043875,10.105,0.18448,0.41263,0.083537,0.059073,0.12016,0.06933,0.0483,0.048888,0.060241,0.10112,0.002181,9.982e-05,0.00021887,5.0416,0.092039,0.20586,0.26503,0.26505,0.26503,0.26504,0.26501,0.26502,0.26504,0.26503,0.26499,0.26539,0.26482,0.26503,0.26504,0.26503
200.24,142.34,300.64,174.87,119.22,118.79,150.12,261.21,5.166,1.0157,0.39302,12448,234.54,502.74,0.60635,0.43047,0.90892,0.52903,0.35952,0.35817,0.45659,0.7846,0.016117,0.0022589,0.00096783,37.571,0.71072,1.5172,0.28971,0.20564,0.43424,0.2528,0.17174,0.17111,0.21815,0.37481,0.0077107,0.0010829,0.00046035,17.95,0.33953,0.72485,0.15837,0.11243,0.23739,0.1382,0.093886,0.093544,0.11925,0.20491,0.0042153,0.0005912,0.00025215,9.8125,0.18561,0.39626,0.079007,0.056084,0.11842,0.068937,0.046838,0.046666,0.059491,0.10222,0.0021025,0.00029539,0.00012577,4.8951,0.092596,0.19768,0.26491,0.2649,0.26491,0.26493,0.26489,0.26491,0.26491,0.2649,0.26515,0.26531,0.26462,0.2649,0.2649,0.2649
