AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4253.974,4275.769,4232.564,4275.641,4284.744,4279.872,4278.846,4550.641,4422.692,4399.231,4387.821,5473.974,4258.59,4178.718,1683483505.8476305
4257.308,4274.615,4231.667,4269.231,4289.103,4281.282,4279.359,4549.744,4424.487,4397.051,4388.205,5471.41,4257.564,4179.487,1683483505.8775318
4259.744,4280.513,4232.308,4265.641,4287.436,4287.821,4281.667,4550.128,4423.974,4396.282,4386.667,5471.154,4257.436,4180.769,1683483505.8775318
4255.769,4280.513,4232.308,4269.103,4286.154,4288.462,4281.923,4549.487,4420.385,4396.538,4385.897,5473.59,4256.795,4179.359,1683483505.8775318
4256.41,4279.103,4232.564,4267.692,4293.462,4287.436,4280.769,4550.256,4420.513,4393.333,4388.333,5473.205,4256.154,4178.846,1683483505.8775318
4258.846,4281.154,4231.538,4264.103,4295.385,4285.897,4280.513,4550.641,4423.333,4389.231,4388.846,5470.769,4256.667,4178.974,1683483505.9074314
4257.821,4280.897,4232.436,4266.538,4292.436,4285.128,4281.667,4550.0,4422.308,4388.333,4386.667,5470.0,4256.026,4178.333,1683483505.9074314
4256.154,4278.718,4233.333,4265.641,4292.564,4288.077,4282.179,4550.385,4421.154,4392.308,4387.821,5472.692,4254.231,4179.359,1683483505.9074314
4255.0,4278.974,4232.692,4265.641,4288.077,4288.462,4281.154,4548.59,4421.538,4396.795,4389.615,5474.231,4256.41,4181.154,1683483505.9074314
4255.641,4278.205,4231.923,4267.949,4285.256,4285.385,4281.795,4548.462,4420.641,4397.051,4388.462,5472.051,4258.718,4179.359,1683483505.9373293
4257.564,4275.256,4231.923,4265.769,4292.051,4283.846,4282.308,4547.692,4419.487,4394.615,4387.564,5471.154,4257.821,4178.59,1683483505.9373293
4256.154,4275.128,4232.821,4266.41,4294.744,4288.846,4280.385,4546.667,4424.615,4395.0,4388.718,5473.846,4256.41,4178.974,1683483505.9383261
4255.513,4279.872,4232.949,4267.949,4289.744,4289.487,4279.872,4548.718,4427.308,4397.308,4387.692,5474.872,4256.667,4179.872,1683483505.9383261
4257.949,4284.231,4231.41,4266.154,4287.436,4284.231,4281.667,4551.795,4423.718,4397.436,4386.026,5472.051,4257.051,4181.154,1683483505.9752102
4257.564,4281.026,4230.513,4267.051,4291.154,4288.077,4281.795,4551.026,4423.333,4397.949,4386.282,5471.795,4256.795,4180.128,1683483505.9752102
4255.0,4276.538,4231.026,4268.718,4293.077,4291.667,4280.256,4548.077,4422.564,4397.308,4385.385,5473.205,4256.282,4181.795,1683483505.9752102
4257.179,4277.949,4232.051,4266.41,4292.179,4288.59,4279.615,4550.256,4420.385,4395.897,4386.538,5472.564,4254.487,4185.897,1683483505.9752102
4259.231,4278.077,4231.923,4264.872,4290.256,4288.846,4280.897,4552.692,4419.103,4396.795,4389.615,5472.051,4256.154,4182.821,1683483505.99713
4255.0,4275.897,4231.026,4268.846,4286.538,4289.103,4282.692,4552.051,4418.462,4397.179,4388.974,5473.846,4258.205,4176.923,1683483505.99713
4252.564,4278.077,4231.538,4269.615,4285.513,4287.949,4281.026,4547.564,4421.538,4396.282,4386.667,5474.359,4255.897,4179.615,1683483505.99713
4256.282,4278.077,4232.179,4267.308,4288.333,4290.256,4278.462,4548.462,4426.282,4396.538,4387.692,5472.308,4254.231,4183.846,1683483505.99713
4258.718,4274.872,4231.154,4266.923,4288.846,4288.333,4279.231,4553.462,4424.872,4396.795,4389.744,5472.436,4257.051,4182.179,1683483506.0350027
4254.744,4276.795,4230.385,4265.641,4285.256,4283.462,4281.923,4552.051,4422.564,4396.282,4388.205,5473.846,4257.436,4178.205,1683483506.0350027
4254.231,4281.667,4231.282,4267.308,4285.256,4287.564,4281.282,4550.641,4426.667,4397.436,4385.385,5473.077,4254.615,4178.205,1683483506.0350027
4257.564,4278.205,4231.795,4269.487,4288.333,4288.077,4278.205,4553.205,4428.077,4398.333,4385.128,5472.564,4254.615,4180.897,1683483506.0350027
4257.051,4273.333,4230.769,4267.308,4287.564,4280.256,4278.974,4550.769,4425.513,4396.026,4388.59,5473.333,4256.923,4181.795,1683483506.0659006
4253.846,4275.513,4228.974,4265.256,4289.359,4283.205,4281.667,4546.667,4426.026,4395.641,4390.0,5473.205,4257.179,4181.923,1683483506.0659006
4253.718,4278.077,4229.103,4267.051,4289.231,4288.718,4281.41,4550.0,4425.513,4393.974,4388.846,5473.846,4256.41,4183.59,1683483506.0659006
4256.41,4275.513,4230.385,4267.692,4284.359,4284.359,4281.41,4553.205,4426.154,4391.795,4387.692,5474.103,4255.641,4181.282,1683483506.0659006
4257.949,4274.359,4231.282,4265.641,4289.487,4287.308,4282.051,4550.513,4426.538,4395.0,4386.795,5473.205,4255.897,4178.846,1683483506.0948038
4257.564,4278.846,4231.282,4266.026,4297.051,4294.103,4280.897,4548.974,4425.256,4399.103,4387.949,5471.795,4257.564,4181.154,1683483506.0948038
4256.923,4282.308,4231.538,4265.769,4287.821,4288.846,4279.872,4550.256,4424.103,4398.718,4390.0,5470.769,4257.436,4182.179,1683483506.0948038
4255.128,4279.872,4231.282,4265.641,4278.59,4282.821,4280.769,4550.641,4425.385,4396.667,4389.872,5470.513,4255.256,4179.359,1683483506.0948038
4254.487,4278.462,4231.538,4266.026,4286.667,4285.897,4281.026,4551.154,4426.154,4395.897,4389.359,5472.179,4255.0,4178.846,1683483506.1326764
4256.026,4281.026,4229.744,4265.385,4291.026,4287.436,4280.769,4550.256,4420.897,4396.795,4389.872,5473.077,4257.308,4180.0,1683483506.1326764
4256.282,4279.103,4227.821,4266.154,4287.692,4286.795,4280.641,4550.0,4420.385,4396.667,4389.744,5472.949,4256.667,4178.974,1683483506.1326764
4256.154,4276.923,4230.0,4266.282,4291.154,4290.513,4281.282,4552.436,4427.051,4392.179,4389.615,5473.718,4253.974,4179.231,1683483506.1326764
4257.308,4278.59,4231.026,4267.692,4295.897,4288.846,4281.795,4551.282,4428.718,4391.538,4389.615,5472.564,4253.59,4180.641,1683483506.155599
4258.205,4279.359,4230.128,4270.641,4292.821,4281.41,4280.385,4548.333,4423.718,4397.821,4389.615,5470.897,4254.359,4181.026,1683483506.155599
4256.923,4277.436,4231.795,4269.744,4287.821,4280.897,4279.744,4550.769,4420.513,4398.846,4389.615,5471.538,4254.744,4180.256,1683483506.155599
4257.179,4278.205,4232.564,4268.205,4288.077,4288.846,4281.026,4552.564,4421.282,4395.641,4389.615,5472.821,4256.795,4179.487,1683483506.155599
4257.564,4281.026,4230.0,4268.974,4290.385,4291.026,4280.641,4550.385,4423.333,4396.795,4389.615,5472.821,4256.795,4180.385,1683483506.185499
4258.333,4281.923,4231.923,4267.308,4292.949,4284.359,4280.256,4550.641,4425.641,4398.718,4389.615,5473.718,4254.744,4181.923,1683483506.185499
4257.051,4279.231,4234.744,4265.641,4291.667,4286.667,4281.154,4552.564,4423.718,4395.641,4389.615,5474.359,4254.615,4180.385,1683483506.185499
4254.103,4276.667,4232.564,4266.282,4286.154,4291.667,4281.538,4553.077,4420.0,4393.718,4389.615,5472.436,4255.641,4178.077,1683483506.185499
4255.769,4276.795,4230.897,4265.0,4285.0,4287.308,4281.282,4553.462,4421.795,4396.923,4389.615,5471.923,4254.615,4178.846,1683483506.214407
4258.974,4276.667,4232.692,4269.615,4289.872,4289.615,4282.051,4550.0,4425.256,4395.769,4389.615,5473.59,4254.359,4178.974,1683483506.214407
4256.667,4277.308,4232.949,4276.41,4291.154,4294.744,4282.436,4548.462,4423.462,4390.0,4389.615,5472.308,4256.282,4177.051,1683483506.214407
4252.564,4278.333,4231.026,4270.385,4287.179,4288.205,4282.692,4551.282,4422.308,4392.179,4389.615,5469.103,4254.744,4178.846,1683483506.214407
4255.256,4277.564,4229.615,4263.59,4288.333,4282.949,4282.308,4548.974,4426.538,4398.077,4389.615,5469.744,4254.615,4181.026,1683483506.252277
4258.462,4277.179,4228.974,4266.41,4288.718,4286.923,4281.154,4548.205,4428.077,4397.821,4389.615,5472.179,4257.179,4180.769,1683483506.252277
4256.282,4278.077,4231.026,4267.436,4287.179,4286.795,4281.667,4552.308,4426.026,4396.154,4389.615,5471.795,4258.077,4180.128,1683483506.252277
4256.923,4278.333,4232.821,4265.0,4288.205,4287.308,4282.308,4552.821,4426.026,4397.308,4389.615,5471.538,4254.872,4179.487,1683483506.252277
4259.744,4280.513,4231.538,4266.41,4287.436,4291.154,4280.385,4551.41,4425.641,4396.538,4389.615,5472.821,4254.487,4179.615,1683483506.2821805
4256.923,4281.154,4231.923,4266.923,4287.308,4287.821,4279.487,4552.179,4424.872,4395.897,4389.615,5473.077,4258.59,4180.0,1683483506.2821805
4254.744,4278.59,4234.231,4266.026,4286.795,4287.179,4281.41,4552.436,4422.692,4396.538,4389.615,5472.051,4258.974,4182.692,1683483506.2821805
4256.41,4278.077,4232.564,4266.538,4284.872,4291.538,4281.282,4552.692,4423.59,4396.667,4389.615,5471.923,4254.231,4180.641,1683483506.2821805
4256.41,4281.026,4230.0,4267.308,4292.436,4287.949,4279.487,4553.077,4426.026,4397.308,4389.615,5472.949,4252.564,4177.051,1683483506.3130765
4255.256,4279.744,4231.154,4267.308,4297.179,4283.59,4279.872,4550.641,4422.179,4397.692,4389.615,5473.462,4256.41,4178.462,1683483506.3130765
4256.026,4276.282,4232.308,4267.179,4286.282,4290.385,4280.641,4550.769,4416.41,4398.077,4389.615,5471.795,4256.923,4180.897,1683483506.3130765
4255.513,4276.154,4231.282,4267.821,4282.436,4294.872,4280.897,4552.308,4420.897,4397.821,4389.615,5471.154,4253.205,4177.436,1683483506.3130765
4255.641,4277.436,4230.897,4266.538,4289.231,4285.641,4278.077,4551.538,4427.564,4397.821,4389.615,5473.462,4254.231,4175.897,1683483506.349953
4256.154,4279.744,4232.051,4265.641,4288.205,4281.154,4275.0,4551.538,4421.923,4398.077,4389.615,5473.077,4256.795,4179.615,1683483506.349953
4255.256,4281.538,4232.564,4266.667,4290.641,4283.718,4274.744,4550.513,4416.026,4397.821,4389.615,5470.128,4253.59,4180.897,1683483506.349953
4257.179,4280.513,4232.692,4266.41,4295.0,4281.795,4276.026,4548.974,4421.154,4397.564,4389.615,5470.385,4252.949,4180.897,1683483506.349953
4258.718,4279.615,4232.949,4266.154,4290.769,4284.103,4279.487,4550.897,4424.231,4398.205,4389.615,5473.205,4258.333,4181.41,1683483506.3798494
4255.769,4279.872,4232.308,4266.538,4288.59,4293.077,4281.667,4552.949,4423.333,4397.821,4389.615,5472.821,4260.128,4180.385,1683483506.3798494
4254.615,4279.615,4230.769,4265.641,4289.231,4292.308,4279.872,4550.513,4424.359,4395.769,4389.615,5471.923,4255.128,4179.103,1683483506.3798494
4257.564,4279.744,4231.154,4265.385,4287.692,4287.564,4279.359,4551.41,4426.923,4395.385,4389.615,5472.821,4255.256,4180.128,1683483506.3798494
4256.923,4276.41,4233.59,4266.795,4288.462,4289.615,4281.538,4553.59,4426.026,4397.821,4389.615,5471.795,4259.872,4181.154,1683483506.4017754
4255.897,4275.128,4231.795,4267.436,4290.385,4293.718,4281.795,4549.103,4422.821,4398.205,4389.744,5469.487,4259.744,4180.256,1683483506.4017754
4257.179,4278.974,4229.487,4266.41,4291.282,4293.462,4281.538,4547.949,4423.974,4395.641,4390.0,5471.026,4254.359,4179.487,1683483506.4027727
4257.179,4278.846,4229.231,4266.282,4292.051,4284.359,4282.436,4553.333,4425.256,4394.359,4389.103,5473.718,4255.0,4181.026,1683483506.4027727
4255.641,4277.564,4229.231,4267.821,4290.128,4279.872,4280.769,4552.949,4420.641,4395.897,4389.872,5473.205,4259.615,4179.103,1683483506.4396534
4256.282,4281.026,4229.231,4268.077,4286.795,4291.026,4280.385,4549.872,4418.205,4396.923,4390.641,5473.205,4256.795,4178.205,1683483506.4396534
4256.41,4278.718,4230.128,4265.0,4287.821,4293.462,4279.744,4552.692,4422.179,4397.179,4387.179,5473.077,4251.923,4179.487,1683483506.4396534
4255.256,4275.128,4230.385,4266.795,4289.231,4282.692,4279.615,4552.436,4422.436,4397.179,4385.128,5470.513,4254.744,4180.128,1683483506.4396534
4254.231,4279.744,4229.103,4271.667,4290.256,4286.154,4281.923,4548.718,4420.0,4396.923,4388.59,5470.513,4257.692,4182.821,1683483506.469714
4255.0,4278.846,4230.256,4268.974,4290.0,4291.282,4281.923,4550.513,4422.692,4396.41,4389.872,5473.205,4255.128,4185.513,1683483506.4702168
4258.077,4275.513,4232.692,4263.333,4287.436,4284.487,4280.385,4551.923,4421.667,4396.538,4386.538,5472.308,4254.359,4181.923,1683483506.4702249
4257.692,4278.59,4233.077,4266.667,4288.718,4287.436,4281.41,4550.256,4419.487,4395.769,4386.923,5471.282,4257.308,4177.436,1683483506.4702249
4255.769,4281.282,4230.769,4270.641,4292.179,4294.487,4282.179,4549.744,4422.436,4392.436,4389.359,5473.462,4257.179,4179.872,1683483506.4993792
4258.077,4280.385,4230.513,4267.692,4289.872,4285.256,4281.282,4552.564,4423.462,4392.564,4388.333,5473.974,4254.615,4182.949,1683483506.4993792
4259.872,4280.0,4232.436,4265.0,4286.538,4279.487,4282.051,4553.462,4422.308,4397.564,4388.205,5471.795,4254.487,4182.949,1683483506.4993792
4256.282,4277.692,4231.795,4266.154,4287.692,4288.59,4282.821,4551.923,4423.846,4399.615,4389.744,5471.41,4255.769,4180.385,1683483506.4993792
4256.282,4277.179,4231.282,4267.436,4288.974,4291.538,4281.282,4552.436,4425.385,4397.051,4389.103,5472.179,4257.821,4177.564,1683483506.529479
4258.205,4279.615,4231.795,4266.154,4288.205,4287.436,4280.128,4553.462,4424.103,4395.256,4388.205,5472.308,4258.205,4179.487,1683483506.529479
4256.538,4280.128,4232.179,4264.359,4287.949,4286.795,4278.59,4551.154,4421.538,4395.769,4389.359,5472.949,4256.41,4180.769,1683483506.532468
4255.513,4279.872,4230.513,4263.846,4288.59,4286.923,4279.231,4550.0,4422.436,4397.821,4388.846,5473.333,4256.026,4179.231,1683483506.532468
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1683483506.5334651
4258.205,4279.359,4230.897,4265.641,4293.462,4286.923,4281.026,4551.538,4423.846,4397.179,4387.308,5473.974,4258.59,4179.359,1683483506.5673554
4256.923,4276.026,4232.308,4267.436,4296.026,4285.385,4279.359,4551.667,4421.923,4392.308,4387.949,5474.872,4257.308,4179.615,1683483506.5673554
4253.974,4277.308,4231.923,4267.051,4293.974,4286.154,4277.949,4550.641,4420.897,4393.333,4388.718,5474.359,4253.718,4179.744,1683483506.5673554
4255.513,4280.897,4232.051,4265.641,4291.154,4291.282,4280.513,4552.051,4424.359,4397.949,4388.462,5472.564,4255.256,4178.974,1683483506.5673554
4257.436,4278.462,4232.179,4266.667,4287.308,4287.308,4281.282,4552.949,4426.795,4397.564,4388.077,5472.436,4256.667,4179.359,1683483506.5892832
4257.051,4280.385,4230.897,4270.385,4286.026,4278.846,4278.59,4551.41,4422.051,4396.667,4388.333,5473.333,4255.385,4178.718,1683483506.5892832
4257.051,4284.615,4231.026,4269.231,4288.077,4286.154,4278.333,4551.667,4417.051,4399.487,4388.462,5473.846,4254.103,4178.846,1683483506.5892832
4256.41,4278.59,4232.179,4265.0,4287.821,4294.359,4280.641,4552.949,4420.513,4400.128,4388.077,5472.564,4253.846,4180.0,1683483506.5902796
4255.256,4272.564,4231.026,4265.513,4286.795,4286.282,4281.795,4552.308,4425.769,4398.974,4387.436,5470.641,4253.59,4179.103,1683483506.6271553
4255.513,4279.231,4231.154,4267.821,4288.59,4282.179,4281.154,4551.154,4422.821,4399.615,4387.179,5470.897,4255.897,4178.462,1683483506.6271553
4253.846,4281.154,4233.205,4266.026,4288.846,4289.103,4279.615,4551.538,4419.487,4399.231,4388.718,5471.923,4256.923,4177.949,1683483506.6271553
4253.462,4275.128,4231.667,4265.0,4289.487,4287.692,4279.487,4550.769,4421.538,4398.846,4388.974,5471.41,4253.974,4177.949,1683483506.6271553
4256.41,4276.667,4229.615,4267.179,4290.128,4285.128,4280.256,4550.385,4422.179,4397.692,4388.205,5472.179,4252.949,4178.59,1683483506.6570518
4258.59,4280.513,4231.154,4267.308,4289.487,4291.538,4280.385,4552.308,4422.436,4392.692,4387.949,5473.333,4254.615,4179.615,1683483506.6570518
4256.795,4278.462,4232.692,4265.513,4289.744,4291.538,4280.0,4552.308,4425.897,4390.897,4388.333,5472.692,4253.59,4179.359,1683483506.6570518
4257.564,4280.385,4231.667,4267.179,4289.231,4284.487,4280.0,4551.154,4423.974,4395.385,4388.333,5473.333,4253.974,4179.487,1683483506.6570518
4258.718,4282.179,4229.872,4268.974,4289.744,4284.744,4280.256,4551.795,4420.513,4398.333,4388.718,5473.846,4256.154,4179.744,1683483506.687948
4256.41,4276.667,4230.769,4266.667,4290.0,4292.308,4280.385,4552.692,4421.282,4396.795,4389.744,5471.538,4256.026,4178.333,1683483506.687948
4254.744,4275.128,4232.436,4265.0,4288.718,4295.513,4281.154,4552.564,4419.359,4396.282,4389.487,5471.026,4255.641,4179.744,1683483506.687948
4256.538,4278.205,4232.692,4266.282,4290.897,4289.615,4278.846,4550.897,4418.846,4397.308,4388.846,5474.359,4256.154,4182.051,1683483506.687948
4258.718,4276.026,4231.282,4267.308,4295.0,4283.59,4273.846,4550.513,4421.795,4396.667,4388.333,5474.872,4254.359,4180.256,1683483506.7178478
4257.436,4275.513,4230.769,4266.923,4296.026,4289.872,4276.795,4551.538,4422.179,4395.769,4388.333,5471.538,4254.359,4180.128,1683483506.7178478
4255.256,4278.59,4231.538,4266.538,4290.641,4294.872,4283.077,4552.051,4421.667,4398.333,4388.59,5471.41,4256.923,4182.436,1683483506.7178478
4254.487,4277.692,4231.795,4266.795,4290.256,4290.256,4281.667,4552.308,4423.718,4396.667,4388.333,5473.333,4256.41,4181.026,1683483506.7178478
4254.615,4277.436,4232.949,4267.179,4292.436,4292.564,4279.231,4551.026,4422.949,4391.154,4388.462,5472.179,4255.897,4180.0,1683483506.7547293
4253.974,4279.103,4233.718,4266.026,4292.821,4291.282,4282.308,4550.513,4420.513,4391.923,4388.333,5471.154,4255.513,4180.897,1683483506.7547293
4253.974,4278.974,4230.897,4265.897,4293.846,4280.0,4281.41,4551.795,4422.949,4394.231,4388.59,5472.436,4254.615,4180.513,1683483506.7547293
4257.308,4276.795,4230.897,4267.436,4292.436,4278.462,4278.333,4553.077,4424.103,4393.59,4388.462,5472.692,4254.872,4179.359,1683483506.7547293
4257.821,4277.179,4233.59,4266.026,4288.205,4288.718,4280.256,4553.077,4422.821,4396.538,4388.077,5472.179,4255.513,4179.359,1683483506.7846246
4255.897,4278.205,4231.923,4265.641,4287.564,4291.667,4280.0,4551.795,4421.667,4397.308,4389.103,5472.692,4254.487,4178.462,1683483506.7846246
4257.949,4277.051,4229.487,4270.385,4289.103,4287.051,4277.308,4551.538,4420.769,4391.923,4389.231,5472.821,4253.59,4178.846,1683483506.7846246
4259.487,4276.154,4230.769,4270.513,4288.205,4286.923,4279.359,4551.923,4421.923,4389.615,4387.821,5472.308,4255.641,4179.615,1683483506.7846246
4256.026,4279.103,4231.154,4266.154,4292.436,4287.821,4281.795,4552.564,4422.821,4388.077,4387.564,5471.41,4258.462,4178.205,1683483506.8085444
4253.846,4277.949,4230.769,4266.282,4293.718,4287.821,4280.0,4553.59,4421.923,4390.897,4388.846,5471.923,4256.41,4178.077,1683483506.8085444
4256.026,4275.513,4231.923,4268.205,4289.615,4286.667,4280.0,4550.385,4421.538,4397.821,4388.846,5474.103,4252.692,4181.667,1683483506.8085444
4256.154,4278.846,4231.538,4265.128,4292.308,4286.538,4281.41,4546.026,4423.077,4395.0,4387.949,5474.231,4254.231,4181.667,1683483506.8085444
4256.923,4280.128,4231.923,4265.513,4291.154,4289.872,4280.385,4548.462,4422.564,4392.179,4388.718,5471.923,4255.769,4180.0,1683483506.8444247
4258.077,4276.41,4233.077,4270.0,4284.872,4290.256,4279.487,4554.744,4422.564,4397.821,4389.359,5471.538,4254.487,4181.282,1683483506.8444247
4254.872,4278.59,4231.795,4268.718,4287.949,4284.359,4280.128,4552.179,4423.718,4399.744,4388.846,5473.462,4255.385,4182.051,1683483506.8444247
4252.821,4283.974,4231.41,4265.769,4290.897,4283.974,4281.154,4545.256,4422.692,4395.128,4388.59,5472.692,4258.205,4181.41,1683483506.8444247
4255.641,4281.41,4233.333,4266.026,4289.231,4290.0,4281.282,4547.179,4420.641,4394.744,4389.103,5471.41,4255.641,4181.667,1683483506.8738444
4258.718,4278.846,4232.949,4267.179,4292.821,4289.487,4278.846,4552.179,4420.769,4396.923,4389.872,5472.821,4255.128,4181.795,1683483506.8749337
4258.59,4280.0,4230.897,4266.667,4295.128,4285.769,4277.308,4551.282,4423.333,4398.077,4390.0,5473.462,4259.487,4180.0,1683483506.8749337
4258.077,4281.026,4231.026,4265.769,4290.256,4287.821,4279.615,4548.974,4424.487,4397.179,4388.974,5472.564,4259.744,4180.128,1683483506.8749337
4257.436,4280.0,4231.667,4267.564,4289.615,4288.59,4281.41,4551.026,4423.205,4394.872,4388.205,5472.564,4256.41,4179.872,1683483506.9047432
4258.077,4279.103,4231.923,4269.744,4294.744,4287.179,4280.128,4551.667,4420.385,4396.282,4388.718,5472.949,4256.282,4177.564,1683483506.9047432
