AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4364.872,4362.821,4310.897,4353.205,4382.436,4391.282,4384.487,4372.564,4361.282,4332.692,4278.59,4451.026,4296.282,4282.051,1683035448.2467313
4369.103,4368.462,4314.615,4358.077,4368.077,4407.564,4392.308,4383.077,4376.026,4341.41,4279.615,4461.41,4300.769,4285.128,1683035448.2766314
4365.897,4365.0,4314.744,4348.974,4365.641,4401.026,4386.667,4379.231,4381.538,4339.231,4266.41,4458.974,4298.974,4283.205,1683035448.2766314
4360.897,4359.487,4311.282,4343.846,4374.103,4399.744,4376.282,4368.974,4371.282,4327.692,4262.436,4453.718,4295.385,4282.051,1683035448.2766314
4360.641,4363.974,4311.538,4346.154,4377.308,4411.41,4380.0,4366.795,4360.641,4320.641,4266.282,4458.333,4293.59,4280.385,1683035448.2766314
4362.949,4368.974,4312.436,4350.128,4382.564,4405.128,4385.513,4367.179,4361.026,4324.487,4261.923,4458.205,4292.308,4277.949,1683035448.3065314
4365.0,4366.667,4313.846,4352.821,4382.436,4390.256,4383.333,4370.256,4361.923,4331.795,4264.487,4454.744,4292.051,4281.282,1683035448.3076105
4369.872,4366.667,4321.41,4354.487,4376.154,4395.385,4386.41,4378.205,4365.385,4336.923,4282.692,4464.103,4298.205,4287.436,1683035448.3076105
4374.872,4367.692,4326.538,4351.923,4374.872,4398.718,4385.128,4374.615,4368.077,4336.282,4292.179,4469.231,4303.333,4285.897,1683035448.3076105
4376.026,4366.41,4325.769,4354.231,4376.538,4389.103,4382.949,4367.949,4368.974,4340.641,4277.308,4463.205,4301.41,4280.385,1683035448.3354497
4376.923,4366.41,4326.795,4359.103,4378.205,4391.795,4387.821,4371.026,4366.538,4347.821,4263.59,4460.385,4298.205,4280.513,1683035448.3354497
4373.974,4367.564,4325.0,4351.667,4380.897,4401.026,4379.744,4366.282,4353.205,4335.385,4269.615,4456.538,4297.179,4281.41,1683035448.3354497
4364.231,4367.179,4317.308,4342.692,4380.641,4389.615,4367.564,4353.205,4335.897,4314.231,4271.026,4448.974,4292.179,4277.821,1683035448.3354497
4366.667,4371.282,4316.795,4349.615,4383.974,4382.564,4382.564,4362.692,4347.949,4321.923,4265.769,4455.256,4295.769,4280.641,1683035448.3691237
4384.103,4377.692,4328.846,4366.282,4388.59,4398.077,4397.564,4381.41,4382.179,4351.41,4281.282,4470.513,4312.051,4288.718,1683035448.3691237
4378.59,4372.436,4328.974,4356.667,4374.744,4397.436,4377.564,4368.333,4378.59,4348.077,4281.923,4462.692,4305.769,4283.077,1683035448.3691237
4360.0,4367.051,4317.308,4337.436,4368.205,4389.615,4367.436,4354.744,4354.103,4322.692,4262.179,4451.026,4288.205,4277.051,1683035448.3691237
4365.769,4370.897,4319.615,4349.615,4380.769,4400.513,4385.897,4370.385,4360.128,4327.436,4278.077,4461.282,4299.487,4286.282,1683035448.396039
