AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4265.641,4287.821,4235.128,4277.179,4296.923,4289.359,4282.436,4582.436,4430.769,4397.179,4398.205,5488.718,4256.282,4188.974,1683488758.802976
4265.769,4285.897,4236.282,4277.436,4297.179,4285.897,4282.564,4581.41,4429.231,4396.923,4398.718,5489.103,4255.128,4192.308,1683488758.9080412
4265.769,4285.0,4232.692,4277.564,4296.282,4287.692,4282.436,4584.487,4433.205,4397.179,4399.744,5488.846,4258.333,4186.538,1683488758.9080412
4264.487,4289.615,4235.769,4277.564,4297.949,4287.949,4282.436,4578.462,4428.718,4397.564,4399.744,5487.564,4254.231,4188.846,1683488758.953888
4266.026,4286.282,4235.769,4274.872,4292.949,4289.231,4282.436,4584.359,4431.538,4389.872,4398.718,5490.256,4256.795,4195.897,1683488758.953888
4265.128,4285.513,4233.974,4281.795,4297.821,4287.692,4282.436,4583.333,4429.872,4393.333,4399.487,5486.923,4254.615,4186.282,1683488759.0017276
4265.513,4287.821,4234.744,4279.615,4295.769,4293.974,4282.436,4581.538,4429.744,4396.667,4397.692,5489.231,4256.026,4197.179,1683488759.0017276
4265.256,4285.641,4235.128,4281.026,4296.282,4288.462,4282.436,4579.615,4430.256,4398.077,4398.333,5487.308,4253.59,4183.462,1683488759.0027254
4264.872,4285.0,4234.231,4280.513,4297.436,4287.692,4282.436,4583.718,4430.513,4396.795,4400.641,5487.564,4259.231,4188.846,1683488759.0027254
4265.0,4285.513,4235.513,4277.564,4296.538,4289.744,4282.436,4582.949,4430.897,4396.923,4401.026,5488.718,4256.026,4188.974,1683488759.0027254
4265.0,4283.846,4235.256,4275.256,4297.949,4295.256,4282.436,4582.949,4431.282,4397.179,4398.462,5489.359,4255.256,4191.026,1683488759.0027254
4264.744,4285.769,4235.385,4279.231,4297.051,4293.205,4282.436,4580.641,4429.744,4397.308,4396.282,5487.179,4255.641,4187.179,1683488759.0037212
4265.769,4286.923,4234.615,4281.154,4295.641,4283.974,4282.436,4581.923,4429.103,4396.026,4397.949,5488.718,4256.538,4186.795,1683488759.0037212
4265.256,4286.154,4234.487,4278.205,4296.41,4283.333,4282.436,4583.077,4429.615,4397.564,4399.872,5490.385,4257.949,4190.513,1683488759.0675073
4263.462,4285.897,4235.385,4277.308,4296.41,4291.282,4282.436,4581.795,4428.718,4397.821,4399.615,5487.179,4257.051,4192.564,1683488759.0675073
4265.128,4286.795,4235.128,4278.59,4296.154,4291.026,4282.436,4583.077,4428.59,4391.282,4399.487,5485.769,4254.103,4193.718,1683488759.0675073
4266.154,4286.026,4234.744,4277.949,4296.282,4288.333,4282.436,4585.385,4430.128,4389.872,4399.872,5487.692,4253.718,4192.692,1683488759.0675073
