AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
3963.718,5953.846,4078.462,1518.077,1472.436,4839.615,4943.205,939.487,4819.615,7599.231,803.59,3686.538,3587.821,3363.077,1683039050.446735
3954.744,5946.923,4068.205,1518.718,1470.769,4860.769,4938.205,949.744,4832.308,7599.231,803.59,3685.769,3602.949,3358.462,1683039050.4756753
3940.256,5952.692,4056.154,1538.077,1471.795,4868.205,4936.41,960.641,4832.051,7599.231,803.59,3689.487,3619.359,3353.333,1683039050.4756753
3929.615,5983.205,4051.923,1546.923,1482.436,4861.538,4936.538,965.128,4830.897,7599.231,803.59,3687.692,3651.923,3350.128,1683039050.4766724
3931.282,6011.538,4057.692,1571.923,1498.59,4873.974,4935.0,975.513,4841.41,7599.231,803.59,3697.564,3676.795,3360.128,1683039050.4766724
3938.333,6003.462,4068.59,1582.179,1493.974,4871.026,4932.179,988.462,4847.436,7599.231,803.59,3717.564,3681.923,3375.128,1683039050.5056927
3949.359,5989.103,4080.385,1559.872,1482.051,4847.949,4929.231,994.744,4845.513,7599.231,803.59,3732.692,3699.872,3387.692,1683039050.5066698
3958.333,6008.333,4090.0,1560.769,1487.692,4835.897,4923.718,998.718,4851.282,7599.231,803.59,3743.077,3723.846,3400.513,1683039050.5066698
3959.103,6018.59,4093.974,1583.077,1496.923,4829.615,4920.256,1006.154,4861.538,7599.231,803.59,3755.0,3725.385,3410.641,1683039050.5076668
3956.026,6003.205,4094.487,1592.436,1495.641,4822.692,4920.769,1012.821,4863.333,7599.231,803.59,3760.897,3726.026,3412.821,1683039050.5422778
3955.641,5999.615,4098.077,1589.103,1498.077,4823.077,4918.333,1018.846,4862.692,7599.231,803.59,3763.718,3744.615,3420.256,1683039050.5431073
3961.538,6011.026,4107.564,1586.538,1505.513,4826.538,4915.385,1028.846,4870.897,7599.231,803.59,3779.103,3750.897,3441.538,1683039050.5436032
3969.231,6020.0,4117.051,1595.769,1508.462,4827.821,4915.513,1033.718,4878.077,7599.231,803.59,3795.641,3750.128,3455.897,1683039050.5443087
3977.308,6034.744,4126.41,1617.179,1515.385,4828.205,4911.41,1029.872,4878.205,7599.231,803.59,3806.026,3778.462,3462.949,1683039050.5721633
3981.154,6051.923,4131.282,1629.872,1530.256,4827.436,4904.231,1029.487,4882.179,7599.231,803.462,3814.103,3794.615,3470.641,1683039050.5721633
3975.0,6069.872,4126.923,1644.359,1546.026,4833.846,4903.974,1033.077,4889.872,7599.231,802.821,3816.026,3794.615,3472.949,1683039050.5731597
3959.487,6084.487,4117.564,1662.564,1550.0,4836.282,4905.256,1031.923,4892.949,7599.231,803.205,3808.077,3809.231,3466.026,1683039050.5731597
3955.0,6085.0,4115.513,1660.897,1545.897,4823.974,4898.974,1033.077,4897.051,7599.231,803.205,3808.205,3831.282,3468.077,1683039050.5958848
3967.821,6090.769,4127.051,1666.41,1552.564,4822.821,4892.949,1040.513,4903.462,7599.231,800.641,3829.872,3843.718,3489.744,1683039050.5958848
3983.974,6103.718,4148.077,1694.487,1565.513,4841.667,4894.359,1037.821,4906.154,7599.231,803.205,3860.0,3863.974,3519.744,1683039050.59637
3989.487,6127.949,4159.359,1726.154,1585.0,4857.051,4894.615,1014.231,4908.846,7599.231,813.333,3868.974,3896.282,3533.718,1683039050.5968664
4012.308,6148.846,4181.026,1741.795,1605.641,4862.051,4890.0,989.872,4916.795,7599.231,817.949,3890.385,3893.333,3559.872,1683039050.633731
4043.333,6151.026,4212.692,1760.897,1624.103,4881.154,4888.974,947.179,4921.154,7599.231,818.077,3931.41,3899.872,3599.615,1683039050.6342258
4015.513,6227.692,4188.462,1847.436,1696.282,4953.205,4887.564,852.692,4919.615,7599.231,844.744,3892.436,3990.128,3568.974,1683039050.6347206
3986.154,6392.051,4160.641,1993.333,1848.718,5082.179,4880.769,731.026,4926.795,7599.231,887.436,3821.923,4135.513,3523.846,1683039050.6347206
4073.846,6470.128,4249.359,2076.154,1942.692,5164.615,4877.692,650.513,4938.333,7599.231,906.41,3893.333,4203.974,3610.385,1683039050.6624498
4162.564,6500.0,4339.487,2136.667,1981.026,5215.513,4878.846,742.821,4937.821,7599.231,927.564,3994.359,4237.436,3714.231,1683039050.6624498
4248.974,6680.513,4422.692,2326.026,2159.744,5389.487,4879.359,708.077,4938.205,7599.231,993.077,4054.487,4397.949,3804.872,1683039050.6634448
4592.436,6704.103,4768.077,2367.179,2208.59,5437.436,4879.103,521.41,4948.974,7599.231,1020.256,4396.282,4415.256,4162.949,1683039050.6634448
4811.923,6143.718,5011.795,1874.487,1692.051,4933.077,4877.692,1661.795,4954.103,7599.231,958.333,4864.103,4001.923,4465.513,1683039050.7001185
4332.179,5494.359,4552.179,1265.513,1075.641,4284.744,4873.077,3609.872,4952.821,7599.231,864.231,4687.179,3498.974,4069.103,1683039050.7001185
3892.179,5396.154,4110.256,1133.718,979.872,4131.667,4867.308,4152.692,4960.128,7599.231,817.179,4269.487,3362.692,3607.179,1683039050.7011044
