4265.0,4284.487,4234.744,4279.103,4294.615,4293.205,4281.026,4581.538,4428.205,4387.949,4399.487,5488.462,4254.744,4197.949
4264.872,4286.41,4236.41,4279.744,4288.333,4294.487,4280.641,4577.179,4431.026,4389.744,4399.615,5486.282,4253.974,4190.769
4265.0,4287.692,4235.256,4277.564,4292.179,4294.487,4277.051,4576.667,4431.667,4395.897,4399.487,5485.513,4255.0,4184.615
4264.359,4285.897,4233.718,4276.538,4296.538,4287.436,4275.256,4581.923,4429.231,4392.692,4399.487,5488.59,4255.897,4195.128
4264.615,4285.513,4235.256,4277.821,4294.103,4291.154,4279.872,4585.0,4429.487,4386.667,4399.487,5490.641,4255.513,4190.897
4265.897,4287.692,4236.026,4279.103,4295.0,4300.385,4282.051,4582.821,4430.256,4387.949,4399.487,5488.846,4256.154,4183.333
4265.0,4289.615,4233.846,4280.0,4298.077,4291.795,4280.0,4582.436,4428.333,4389.615,4399.487,5487.179,4256.026,4188.205
4265.0,4288.974,4233.974,4280.513,4296.282,4282.179,4280.256,4583.59,4428.974,4388.333,4399.487,5488.59,4255.128,4186.154
4266.923,4286.026,4235.256,4280.385,4294.744,4286.41,4281.154,4583.718,4430.769,4388.974,4399.615,5489.231,4256.026,4186.538
4266.923,4285.385,4235.0,4277.949,4296.41,4290.385,4280.256,4583.077,4430.128,4388.59,4399.487,5487.564,4256.795,4200.769
4265.513,4285.769,4234.615,4276.538,4296.538,4287.308,4281.41,4583.333,4430.256,4388.718,4399.487,5487.821,4255.385,4196.923
4265.0,4286.795,4235.256,4279.103,4294.744,4285.897,4282.051,4583.333,4430.641,4388.59,4399.615,5489.615,4255.513,4181.026
4265.256,4286.026,4235.385,4279.872,4293.974,4290.256,4280.513,4583.333,4429.103,4386.795,4399.744,5488.59,4254.744,4185.897
4265.513,4286.026,4233.974,4276.282,4296.026,4295.641,4280.769,4583.333,4429.231,4392.051,4399.359,5486.282,4255.641,4198.718
4265.769,4288.333,4234.487,4277.051,4295.513,4297.308,4280.769,4583.333,4430.769,4395.897,4399.615,5488.077,4258.333,4201.41
4265.897,4287.949,4235.769,4280.385,4294.103,4292.436,4279.872,4583.462,4429.872,4390.0,4399.872,5489.615,4257.436,4198.077
4265.385,4284.615,4235.256,4276.923,4296.667,4291.667,4280.641,4583.077,4429.487,4386.667,4398.333,5489.359,4253.333,4193.333
4265.641,4283.974,4233.974,4276.282,4297.051,4296.282,4281.538,4583.59,4430.256,4390.385,4397.308,5490.0,4253.59,4190.897
4266.282,4284.744,4234.103,4281.026,4293.718,4292.949,4282.308,4583.462,4428.974,4390.769,4398.333,5487.692,4256.026,4191.41
4266.026,4286.026,4235.769,4281.026,4294.359,4290.128,4283.462,4582.436,4428.718,4388.333,4398.846,5485.769,4254.872,4187.051
4265.897,4287.564,4235.385,4277.051,4297.436,4294.487,4284.103,4582.692,4430.897,4388.59,4398.846,5488.59,4252.821,4183.974
4265.769,4285.897,4233.718,4277.564,4297.051,4289.872,4283.718,4582.308,4431.538,4388.718,4400.256,5490.0,4252.564,4193.462
4265.513,4285.385,4232.821,4279.615,4295.769,4279.231,4283.718,4580.769,4431.026,4389.744,4401.154,5488.077,4255.0,4196.667
4265.897,4288.333,4233.333,4278.205,4296.923,4288.077,4283.846,4581.538,4431.41,4388.462,4400.641,5488.59,4255.897,4192.051
4266.667,4288.462,4233.974,4276.41,4297.692,4301.667,4283.718,4583.077,4429.872,4389.103,4400.769,5490.128,4254.103,4191.41
4265.641,4286.41,4234.231,4276.667,4296.538,4293.205,4283.718,4583.077,4428.077,4393.077,4400.897,5489.359,4253.205,4189.103
4264.103,4287.051,4234.359,4280.513,4295.0,4287.051,4283.718,4583.846,4428.974,4393.462,4400.897,5488.974,4255.897,4192.051
4265.256,4287.179,4234.487,4281.923,4295.385,4295.385,4283.846,4585.256,4429.487,4394.103,4400.513,5488.462,4256.41,4202.179
4266.41,4285.897,4235.128,4279.872,4296.282,4295.0,4283.718,4584.744,4429.744,4398.462,4400.897,5488.462,4254.487,4198.077
4265.513,4283.974,4235.641,4279.872,4295.513,4287.821,4283.462,4584.615,4430.256,4396.282,4400.897,5489.487,4255.513,4190.256
4264.615,4284.744,4235.769,4281.282,4295.0,4291.41,4284.231,4584.872,4429.615,4389.872,4399.487,5489.359,4257.436,4196.667
4265.897,4286.923,4235.128,4281.667,4295.897,4298.333,4283.462,4584.744,4429.103,4389.487,4398.462,5488.205,4256.795,4197.949
4266.538,4286.538,4234.103,4281.667,4297.179,4295.385,4281.282,4584.744,4430.128,4388.333,4399.231,5487.179,4257.308,4190.641
4264.744,4284.872,4234.744,4281.026,4298.205,4291.282,4280.0,4584.872,4430.641,4390.385,4399.487,5487.564,4257.308,4189.744
4264.103,4285.641,4235.769,4280.128,4297.308,4293.974,4280.513,4584.487,4430.769,4397.564,4399.231,5488.462,4254.872,4186.538
4265.256,4286.026,4234.744,4278.333,4295.641,4297.179,4281.026,4584.872,4430.769,4394.487,4399.872,5488.462,4255.128,4182.436
4265.385,4285.513,4234.231,4276.026,4296.795,4297.179,4280.513,4584.872,4430.385,4387.051,4398.846,5487.821,4258.462,4191.41
4265.256,4285.128,4235.385,4278.462,4296.41,4292.051,4280.385,4583.205,4430.0,4388.59,4399.615,5487.692,4256.667,4198.846
4265.769,4285.256,4234.231,4281.538,4293.718,4290.513,4281.923,4582.051,4430.256,4390.897,4404.487,5488.59,4252.436,4189.744
4265.897,4287.564,4233.462,4279.615,4295.385,4295.385,4283.077,4583.333,4430.513,4388.077,4405.769,5489.231,4253.846,4178.718
4265.0,4287.051,4236.41,4280.256,4296.667,4292.692,4282.436,4584.103,4429.744,4388.205,4403.59,5488.205,4256.282,4186.154
4264.615,4284.103,4235.385,4281.795,4294.872,4288.333,4282.179,4583.718,4429.487,4390.641,4403.846,5486.538,4256.154,4201.41
4265.513,4285.0,4231.667,4278.974,4295.385,4291.41,4282.692,4583.846,4430.385,4389.744,4402.564,5488.718,4254.872,4195.0
4266.154,4287.949,4233.333,4279.103,4297.821,4293.205,4282.436,4583.974,4430.0,4388.205,4398.333,5489.615,4254.872,4181.282
4265.897,4286.538,4236.538,4281.41,4297.179,4291.282,4282.436,4583.974,4429.231,4391.795,4398.077,5486.154,4254.872,4191.538
4265.641,4286.154,4235.897,4279.615,4296.154,4293.59,4282.436,4583.846,4429.359,4394.744,4399.872,5486.282,4254.231,4200.769
4265.513,4286.923,4235.256,4278.974,4295.897,4297.179,4282.564,4582.564,4429.487,4390.128,4399.231,5488.59,4254.744,4190.769
4265.641,4286.026,4236.026,4282.308,4295.128,4294.872,4282.308,4581.154,4429.615,4387.308,4399.359,5487.436,4255.256,4188.718
4265.385,4285.128,4235.769,4282.949,4296.538,4293.462,4282.436,4581.154,4430.641,4389.231,4399.359,5486.923,4254.744,4195.385
4266.282,4285.0,4235.769,4281.667,4298.077,4295.0,4282.821,4581.154,4430.897,4389.744,4399.359,5488.59,4255.769,4195.385
4265.769,4286.026,4235.769,4282.564,4295.385,4293.846,4281.795,4581.026,4430.385,4389.615,4402.051,5488.718,4256.282,4190.641
4264.615,4288.718,4235.769,4282.436,4293.462,4292.308,4280.641,4581.923,4430.0,4388.205,4404.231,5488.462,4254.359,4187.308
4265.0,4288.462,4235.769,4281.667,4296.026,4293.974,4281.667,4583.333,4430.256,4388.077,4404.231,5488.846,4254.103,4186.538
4265.641,4285.769,4235.769,4282.949,4296.667,4297.051,4282.821,4583.462,4430.513,4395.385,4404.487,5487.692,4256.41,4187.308
4265.897,4284.744,4235.769,4281.923,4295.513,4292.692,4281.795,4583.205,4429.615,4398.59,4404.744,5487.949,4255.385,4188.077
4265.769,4284.872,4235.769,4278.59,4296.795,4287.051,4280.641,4583.333,4428.718,4396.154,4403.59,5488.718,4253.59,4188.974
4265.641,4286.538,4235.769,4278.205,4295.385,4289.103,4280.769,4583.333,4429.744,4396.923,4403.077,5487.949,4255.256,4188.333
4265.385,4288.205,4235.769,4278.846,4293.077,4295.897,4280.897,4583.333,4431.41,4394.744,4403.59,5489.615,4256.538,4185.513
4265.256,4288.462,4235.769,4279.231,4294.872,4298.718,4280.641,4583.205,4431.282,4388.59,4403.333,5489.872,4256.41,4192.949
4266.154,4286.026,4235.769,4281.026,4295.897,4290.769,4280.769,4583.333,4430.513,4388.333,4403.333,5486.41,4255.385,4202.692
4266.41,4285.897,4235.769,4280.769,4295.641,4286.026,4280.897,4583.333,4430.128,4390.256,4403.59,5485.128,4256.538,4200.385
4266.282,4287.179,4235.769,4278.846,4297.179,4292.692,4280.513,4583.205,4429.359,4389.231,4403.718,5488.59,4256.282,4192.692
4265.513,4286.154,4235.769,4280.385,4296.282,4297.692,4281.026,4583.333,4428.974,4389.359,4403.205,5489.487,4255.128,4191.795
4265.641,4285.641,4235.769,4282.179,4295.256,4294.744,4281.923,4583.718,4429.615,4389.744,4403.59,5487.821,4257.179,4194.103
4264.872,4288.462,4235.769,4280.128,4297.308,4294.359,4281.538,4584.103,4430.128,4388.974,4404.103,5487.949,4258.077,4193.333
4263.974,4288.974,4235.769,4278.846,4296.282,4294.615,4281.41,4583.59,4430.256,4388.974,4400.641,5488.718,4255.897,4190.897
4264.231,4284.744,4235.769,4279.872,4293.333,4287.051,4282.692,4582.821,4432.051,4389.231,4396.538,5488.718,4255.513,4186.154
4264.744,4283.974,4235.769,4280.897,4293.974,4286.538,4282.692,4582.436,4429.103,4389.872,4397.821,5488.205,4255.641,4184.487
4265.769,4286.154,4235.769,4280.385,4295.385,4295.641,4281.026,4582.692,4425.513,4388.205,4399.744,5488.59,4254.872,4192.564
4266.282,4287.179,4235.769,4281.026,4295.128,4295.769,4280.128,4584.231,4433.974,4389.359,4398.205,5488.333,4255.385,4193.462
4264.487,4287.308,4235.769,4282.564,4295.769,4290.513,4280.385,4582.949,4438.974,4394.231,4397.308,5486.538,4254.744,4189.615
4264.615,4287.051,4235.769,4280.641,4297.692,4293.846,4280.897,4580.128,4430.769,4392.949,4398.077,5487.051,4254.744,4194.359
4266.154,4286.667,4235.769,4280.0,4298.462,4298.333,4279.615,4580.769,4426.923,4387.692,4398.077,5489.487,4257.051,4196.154
4266.026,4285.641,4235.769,4280.897,4297.949,4292.949,4278.077,4582.949,4430.385,4388.205,4397.821,5489.744,4256.795,4191.154
4264.487,4285.385,4235.769,4278.846,4297.564,4290.385,4281.282,4582.308,4429.487,4390.641,4397.692,5488.59,4253.718,4187.692
4264.744,4286.026,4235.769,4277.949,4297.308,4295.513,4284.487,4581.667,4427.821,4389.231,4398.077,5488.077,4254.359,4190.128
4265.385,4283.333,4235.769,4280.0,4296.026,4294.744,4282.051,4582.821,4429.231,4387.949,4398.205,5488.205,4254.872,4198.333
4264.872,4283.846,4235.769,4280.0,4295.513,4291.282,4280.0,4582.949,4428.974,4389.231,4397.051,5488.205,4254.487,4203.333
4264.872,4286.667,4235.769,4279.744,4295.256,4295.513,4281.538,4582.051,4428.846,4389.744,4398.846,5488.205,4253.974,4193.077
4265.256,4287.179,4235.769,4281.41,4295.513,4298.59,4281.923,4582.692,4428.974,4387.949,4401.538,5489.103,4252.821,4183.974
4264.615,4286.41,4235.769,4279.744,4296.923,4292.692,4281.538,4583.333,4429.615,4391.41,4399.872,5487.692,4254.103,4186.41
4264.872,4286.41,4235.769,4277.564,4295.769,4286.538,4282.436,4581.41,4430.513,4397.436,4397.949,5485.513,4256.282,4188.59
4265.256,4285.513,4235.769,4279.103,4295.513,4287.179,4282.692,4580.385,4429.615,4393.718,4398.846,5488.59,4255.769,4189.359
4264.872,4285.897,4235.769,4281.154,4297.949,4288.718,4282.308,4582.949,4428.59,4387.179,4398.205,5490.256,4255.256,4185.256
4264.615,4287.308,4235.769,4280.513,4297.051,4285.897,4282.564,4583.59,4431.154,4388.718,4398.974,5487.051,4256.923,4185.513
4265.769,4285.513,4235.769,4279.359,4295.128,4288.205,4282.436,4582.051,4432.949,4390.769,4402.051,5486.923,4257.821,4186.026
4266.41,4284.359,4235.769,4280.0,4296.026,4295.128,4282.564,4583.205,4431.41,4388.846,4400.897,5489.359,4255.128,4183.846
4265.769,4284.103,4235.769,4275.0,4296.667,4290.641,4282.564,4583.846,4429.872,4388.462,4398.974,5487.949,4252.821,4188.333
4265.128,4285.385,4235.769,4269.103,4296.154,4286.538,4282.436,4583.462,4430.128,4388.974,4400.256,5487.821,4256.154,4191.154
4264.744,4287.821,4235.769,4274.615,4296.026,4294.744,4282.564,4583.846,4431.282,4389.231,4399.231,5490.256,4256.026,4190.769
4264.744,4286.923,4235.769,4282.564,4296.154,4297.179,4282.564,4582.564,4430.385,4389.487,4397.308,5488.974,4253.462,4194.231
4263.462,4283.718,4235.769,4281.282,4296.538,4291.923,4281.538,4582.821,4428.974,4388.718,4398.974,5486.667,4251.538,4192.949
4262.692,4284.359,4235.769,4277.436,4295.0,4291.282,4280.641,4584.103,4429.231,4389.615,4400.769,5487.949,4248.462,4180.641
4264.359,4285.256,4235.769,4277.821,4293.462,4292.179,4280.769,4582.564,4430.641,4389.872,4400.641,5491.154,4247.051,4185.641
4265.641,4283.718,4235.769,4278.718,4295.641,4293.974,4280.769,4581.282,4430.256,4387.821,4400.897,5490.256,4251.41,4197.821
4264.615,4283.205,4235.769,4278.462,4297.564,4296.41,4280.641,4582.692,4428.846,4390.641,4400.897,5485.513,4255.0,4190.769
4265.0,4284.615,4235.769,4278.462,4296.282,4294.615,4280.897,4582.821,4429.487,4395.256,4399.103,5485.769,4254.359,4188.462
4265.897,4286.795,4235.769,4279.615,4295.513,4295.0,4280.513,4582.692,4429.615,4391.923,4396.923,5491.154,4254.359,4200.769
4265.769,4288.205,4235.769,4281.41,4296.154,4295.128,4280.128,4583.718,4429.359,4386.282,4396.026,5490.769,4254.103,4200.897
4265.385,4285.513,4235.769,4281.154,4297.179,4291.154,4280.641,4582.436,4429.359,4390.513,4395.128,5486.538,4253.333,4188.205
4265.128,4285.0,4235.769,4280.0,4296.667,4294.103,4280.897,4582.051,4429.487,4396.41,4396.667,5487.949,4255.128,4186.026
4264.359,4287.821,4235.769,4281.154,4295.897,4295.769,4280.769,4583.718,4429.359,4397.692,4399.744,5490.256,4256.026,4189.744
4264.359,4285.769,4235.769,4282.051,4295.641,4289.231,4280.769,4582.821,4429.359,4396.795,4400.256,5488.846,4256.41,4191.41
4265.641,4284.615,4235.769,4281.282,4295.513,4290.256,4280.897,4581.538,4429.487,4391.923,4399.359,5487.692,4254.872,4191.923
4265.769,4287.949,4235.769,4280.641,4296.154,4296.538,4280.769,4584.487,4429.359,4387.692,4399.872,5488.205,4253.333,4195.385
4265.0,4288.59,4235.769,4280.897,4295.769,4295.641,4280.769,4585.0,4429.359,4388.846,4399.615,5488.333,4254.487,4198.333
4264.872,4285.385,4235.769,4278.59,4294.231,4294.487,4280.769,4579.103,4430.128,4390.128,4398.462,5489.359,4254.231,4192.949
4265.769,4286.41,4235.769,4277.436,4295.513,4294.872,4280.769,4577.308,4431.026,4389.359,4398.59,5489.615,4255.128,4186.538
4265.769,4286.538,4235.769,4280.385,4297.692,4292.308,4280.769,4582.564,4431.154,4389.103,4398.59,5488.077,4254.872,4189.487
4264.872,4285.513,4235.769,4281.026,4296.538,4292.821,4280.769,4585.128,4430.385,4387.436,4398.59,5488.205,4253.462,4196.154
4264.872,4285.897,4235.769,4280.513,4295.0,4294.615,4280.769,4583.333,4429.744,4390.385,4399.103,5490.0,4254.872,4194.872
4265.641,4286.41,4235.769,4281.923,4296.41,4294.615,4280.769,4582.949,4430.128,4397.949,4398.846,5489.615,4258.462,4197.308
4265.256,4286.154,4235.769,4281.667,4297.179,4294.744,4280.769,4583.462,4430.641,4393.974,4398.846,5487.308,4257.436,4197.949
4264.872,4287.179,4235.769,4279.872,4296.538,4294.872,4280.769,4583.333,4430.385,4385.897,4398.974,5487.692,4255.641,4188.59
4265.128,4287.821,4235.769,4281.026,4295.897,4295.128,4280.769,4583.718,4430.256,4390.128,4398.846,5487.051,4255.385,4184.744
4264.231,4286.154,4235.769,4282.051,4295.513,4297.308,4280.769,4583.462,4430.513,4394.744,4398.846,5485.385,4254.615,4187.179
4263.974,4286.41,4235.769,4280.897,4295.897,4296.667,4280.769,4583.077,4430.385,4392.308,4399.359,5486.282,4255.385,4185.641
4266.026,4286.923,4235.769,4280.385,4295.769,4287.179,4280.769,4583.846,4430.385,4394.744,4399.615,5487.436,4255.256,4187.564
4267.179,4284.231,4235.769,4280.769,4295.769,4281.154,4280.897,4583.59,4430.385,4398.846,4399.744,5487.692,4254.487,4197.051
4265.641,4283.846,4235.769,4280.641,4295.769,4282.179,4280.641,4582.308,4430.385,4397.051,4399.744,5488.846,4256.923,4192.436
4265.385,4287.564,4235.769,4280.513,4295.769,4280.385,4280.385,4582.949,4430.385,4395.897,4398.718,5487.692,4256.795,4182.692
4266.154,4287.308,4235.769,4280.769,4295.769,4283.974,4280.513,4583.846,4430.385,4397.949,4399.487,5484.615,4253.462,4187.051
4265.385,4284.872,4235.769,4280.513,4295.769,4293.462,4280.897,4582.436,4430.513,4398.205,4399.615,5485.897,4255.0,4193.59
4265.128,4286.282,4235.769,4280.385,4295.897,4293.077,4280.769,4582.564,4430.256,4396.667,4398.718,5488.205,4257.564,4191.026
4265.769,4287.949,4235.769,4281.154,4295.641,4289.615,4280.641,4584.872,4430.513,4397.564,4401.667,5488.077,4256.41,4184.103
4265.897,4285.641,4235.769,4280.769,4295.641,4295.513,4280.769,4583.205,4430.769,4397.692,4403.205,5486.923,4254.744,4186.923
4265.513,4286.154,4235.769,4279.231,4296.154,4297.821,4281.026,4578.974,4429.744,4391.923,4400.128,5486.026,4256.154,4194.872
4266.026,4288.718,4235.769,4279.872,4295.0,4289.744,4280.513,4579.872,4429.103,4387.179,4398.205,5488.333,4258.077,4193.846
4266.154,4289.103,4235.769,4281.026,4294.872,4286.026,4280.897,4583.59,4430.128,4389.487,4399.615,5490.0,4257.179,4185.256
4265.897,4287.179,4235.769,4276.282,4297.051,4290.128,4282.436,4583.59,4430.513,4391.667,4399.744,5487.308,4254.103,4185.513
4266.282,4285.641,4235.769,4273.718,4297.564,4293.333,4281.154,4583.205,4429.231,4387.564,4399.615,5485.385,4255.641,4196.026
4265.769,4287.179,4235.385,4280.0,4297.179,4292.564,4278.59,4584.487,4429.359,4389.231,4400.256,5487.692,4257.564,4194.487
4265.128,4288.974,4235.385,4283.333,4298.846,4291.795,4281.41,4581.795,4430.513,4396.923,4398.974,5489.487,4255.769,4188.718
4264.487,4287.436,4237.051,4280.256,4297.692,4293.333,4281.026,4579.872,4431.026,4395.897,4398.462,5487.308,4255.513,4191.795
4264.359,4284.744,4234.615,4281.41,4295.0,4294.744,4273.718,4582.949,4431.154,4388.974,4398.462,5485.769,4256.282,4193.974
4265.0,4285.769,4235.256,4281.667,4294.744,4294.615,4275.128,4583.718,4431.026,4388.077,4399.359,5486.923,4255.128,4189.615
4264.872,4286.538,4241.795,4277.179,4296.154,4293.333,4283.718,4582.436,4430.897,4390.385,4399.872,5487.436,4255.0,4191.795
4265.128,4285.256,4240.641,4278.846,4296.795,4293.205,4283.333,4582.949,4430.128,4388.846,4399.359,5487.564,4257.821,4193.077
4264.872,4284.231,4232.949,4282.051,4296.154,4292.051,4278.205,4583.077,4429.359,4388.333,4399.615,5488.462,4257.436,4189.359
4264.744,4283.333,4232.179,4278.974,4295.897,4285.128,4278.974,4582.821,4429.872,4389.872,4399.615,5487.949,4256.41,4192.692
4265.385,4283.846,4235.0,4278.718,4297.692,4287.692,4280.256,4583.974,4429.872,4389.231,4399.487,5488.333,4259.103,4192.692
4266.026,4286.667,4233.846,4280.513,4298.205,4296.154,4279.103,4584.103,4428.462,4389.359,4399.487,5490.641,4258.846,4192.564
4264.744,4286.923,4233.462,4278.333,4296.282,4292.949,4279.231,4583.846,4429.872,4389.231,4399.487,5489.103,4253.462,4194.744
4263.462,4283.846,4234.744,4278.718,4296.538,4288.462,4279.359,4584.359,4433.077,4388.59,4399.487,5485.128,4254.615,4186.923
4264.231,4283.846,4235.513,4280.513,4298.718,4292.949,4279.359,4582.308,4430.897,4390.641,4399.487,5486.923,4258.462,4180.897
4264.872,4286.538,4236.538,4278.205,4297.436,4296.026,4279.359,4581.41,4427.051,4395.385,4399.487,5489.615,4255.897,4189.615
4265.256,4286.026,4234.487,4279.103,4295.256,4292.821,4279.359,4583.718,4427.308,4399.487,4399.487,5489.359,4254.615,4193.59
4265.641,4286.282,4232.821,4282.564,4296.282,4292.949,4279.359,4581.795,4427.821,4397.436,4399.487,5487.821,4257.949,4190.513
4266.026,4288.59,4233.333,4279.359,4297.308,4295.769,4279.359,4579.872,4427.564,4391.026,4399.487,5486.282,4257.179,4192.949
4266.154,4286.538,4234.615,4276.795,4296.795,4292.564,4279.359,4582.949,4429.103,4387.692,4399.487,5488.077,4253.718,4188.846
4265.0,4283.077,4235.769,4280.769,4296.282,4287.051,4279.359,4583.59,4430.641,4389.103,4399.487,5489.615,4253.718,4183.718
4264.231,4285.513,4235.128,4280.769,4295.385,4285.769,4279.359,4582.051,4431.282,4390.128,4399.487,5487.051,4254.487,4190.128
4265.0,4288.846,4234.231,4277.308,4295.769,4288.077,4279.359,4583.974,4431.282,4388.846,4399.487,5487.692,4253.59,4196.026
4265.769,4286.282,4233.974,4279.487,4297.949,4288.59,4279.359,4584.359,4430.385,4388.59,4399.487,5491.41,4254.231,4189.615
4265.513,4283.462,4234.744,4280.769,4297.692,4286.923,4279.359,4582.179,4430.128,4388.974,4399.487,5489.487,4256.41,4182.564
4265.256,4284.744,4234.359,4277.564,4295.385,4288.333,4279.359,4582.564,4430.385,4389.231,4399.487,5487.179,4255.0,4188.333
4265.897,4287.308,4233.59,4278.333,4296.282,4293.974,4279.359,4582.179,4429.487,4389.487,4399.487,5489.103,4253.846,4199.744
4265.641,4284.231,4235.769,4280.385,4298.333,4295.256,4279.359,4581.923,4429.359,4389.231,4399.487,5487.564,4256.667,4194.487
