AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4362.308,4376.282,4320.641,4362.436,4369.359,4378.718,4389.487,4368.718,4342.179,4328.077,4334.103,4470.256,4331.154,4314.744,1683039837.5142312
4373.59,4383.974,4329.231,4371.154,4372.564,4381.795,4393.077,4379.744,4348.462,4332.051,4355.385,4487.692,4346.282,4326.538,1683039837.5443735
4364.231,4374.487,4323.077,4359.359,4369.615,4381.538,4392.564,4376.667,4342.821,4330.641,4347.179,4481.923,4339.872,4320.897,1683039837.5443735
4339.103,4345.897,4303.077,4328.205,4350.256,4366.41,4369.231,4348.462,4323.974,4306.026,4307.179,4443.333,4311.026,4296.41,1683039837.5443735
4324.103,4325.513,4291.667,4312.179,4335.513,4330.897,4339.231,4320.897,4315.0,4271.154,4280.0,4413.59,4291.026,4282.179,1683039837.5453753
4346.538,4362.179,4309.359,4349.487,4370.0,4346.795,4365.641,4347.308,4339.231,4293.077,4321.282,4450.769,4325.513,4308.846,1683039837.5737038
4374.231,4400.128,4326.923,4384.103,4396.282,4396.026,4405.385,4387.692,4361.41,4356.667,4369.872,4498.333,4365.641,4335.513,1683039837.5740275
4366.795,4382.564,4319.103,4366.795,4371.538,4389.744,4392.692,4381.282,4353.462,4367.692,4350.0,4485.897,4354.359,4327.436,1683039837.574126
4354.615,4366.795,4308.846,4351.154,4359.872,4364.744,4376.538,4363.718,4343.205,4330.385,4322.308,4460.0,4333.59,4316.795,1683039837.574126
4351.538,4365.641,4307.308,4349.103,4369.103,4371.795,4378.718,4355.513,4337.308,4311.154,4321.538,4450.769,4323.59,4312.179,1683039837.603714
4343.59,4347.692,4305.897,4333.333,4358.846,4366.923,4366.41,4342.436,4327.051,4316.923,4312.436,4439.744,4310.128,4300.897,1683039837.603714
4350.128,4355.769,4313.59,4342.179,4360.256,4372.949,4379.231,4361.795,4340.256,4339.487,4321.538,4451.282,4320.128,4307.051,1683039837.603714
4361.282,4380.769,4321.026,4366.282,4378.333,4400.513,4407.051,4390.385,4356.667,4344.231,4342.308,4472.436,4336.538,4318.59,1683039837.603714
4344.359,4365.128,4310.385,4349.615,4367.821,4381.026,4382.821,4360.385,4332.051,4307.564,4317.692,4446.538,4314.744,4300.513,1683039837.633434
4337.051,4348.974,4307.308,4332.949,4358.205,4345.513,4360.385,4333.333,4317.436,4303.462,4298.59,4427.949,4298.846,4294.231,1683039837.6339312
4350.256,4361.154,4316.667,4347.308,4371.154,4357.308,4382.692,4359.615,4340.769,4326.667,4325.256,4457.179,4316.923,4315.513,1683039837.6339312
4344.744,4361.923,4315.513,4348.59,4368.59,4380.897,4388.718,4369.103,4344.615,4312.308,4333.077,4462.564,4320.897,4314.872,1683039837.6344478
4336.538,4357.949,4308.846,4340.385,4360.0,4383.333,4374.231,4350.641,4332.821,4307.692,4316.026,4439.872,4309.487,4296.795,1683039837.664377
4343.205,4360.769,4310.0,4344.615,4366.282,4367.564,4373.974,4355.513,4341.795,4334.615,4316.282,4440.641,4308.59,4295.256,1683039837.664787
4336.41,4350.641,4308.718,4342.308,4365.128,4348.718,4368.462,4359.615,4342.949,4326.41,4317.949,4441.282,4306.538,4295.769,1683039837.6652827
4320.385,4332.308,4299.615,4324.487,4350.0,4352.564,4350.769,4338.718,4324.487,4293.205,4301.026,4418.077,4291.667,4282.821,1683039837.6652827
4330.128,4343.974,4298.846,4331.026,4353.974,4372.821,4363.333,4347.949,4331.538,4308.846,4310.897,4428.718,4300.641,4291.667,1683039837.7005062
4349.744,4373.333,4310.897,4359.872,4372.179,4388.205,4398.333,4385.128,4354.103,4342.051,4344.615,4470.0,4330.513,4316.923,1683039837.7015133
4342.692,4367.821,4311.667,4358.077,4370.128,4394.231,4399.231,4381.026,4345.897,4329.744,4339.872,4466.538,4324.103,4311.923,1683039837.7015133
4329.359,4344.615,4302.436,4336.154,4359.615,4390.513,4382.564,4357.436,4335.0,4317.308,4317.949,4439.615,4301.538,4292.051,1683039837.7015133
4331.667,4345.128,4305.385,4337.179,4363.333,4368.077,4385.0,4359.487,4340.513,4318.077,4323.077,4442.179,4306.795,4292.179,1683039837.737963
4332.179,4351.538,4309.487,4345.769,4369.487,4356.538,4388.846,4364.359,4340.128,4309.872,4327.949,4447.436,4312.821,4295.769,1683039837.739308
4329.744,4351.154,4309.231,4343.333,4364.872,4382.821,4391.41,4366.538,4347.308,4320.513,4321.41,4442.564,4306.41,4294.231,1683039837.739308
4333.718,4353.59,4310.641,4339.744,4362.436,4387.308,4390.385,4367.179,4350.769,4330.513,4323.077,4443.846,4309.744,4296.667,1683039837.7398038
4338.718,4354.487,4314.231,4341.154,4362.436,4356.795,4375.769,4350.128,4331.667,4308.462,4326.026,4444.744,4314.231,4300.641,1683039837.7398038
4343.974,4354.744,4318.077,4352.051,4360.641,4361.154,4371.538,4339.872,4327.436,4306.538,4324.359,4446.41,4313.718,4307.179,1683039837.7403219
4346.795,4363.205,4320.641,4360.385,4363.077,4388.462,4382.949,4352.436,4340.641,4330.897,4329.103,4456.795,4322.949,4312.436,1683039837.7403219
4341.41,4364.872,4315.641,4350.256,4363.077,4362.308,4375.128,4352.179,4330.897,4314.103,4330.128,4456.154,4325.128,4307.436,1683039837.7403219
4345.256,4364.744,4316.41,4347.564,4368.333,4343.846,4370.0,4346.154,4326.41,4292.051,4329.744,4453.846,4322.949,4308.846,1683039837.8021052
4360.897,4375.0,4325.256,4363.59,4380.385,4381.923,4390.0,4363.462,4348.718,4317.051,4349.615,4472.308,4339.615,4325.385,1683039837.8021052
4360.769,4370.0,4324.231,4364.103,4372.692,4383.846,4391.795,4370.897,4351.923,4336.795,4364.615,4482.949,4350.385,4330.0,1683039837.8026018
4351.026,4359.103,4318.59,4353.718,4353.718,4356.795,4377.692,4360.0,4340.256,4330.385,4350.769,4474.231,4337.051,4321.538,1683039837.803099
4355.769,4373.59,4321.795,4361.795,4361.154,4360.769,4382.051,4361.538,4341.923,4325.128,4336.923,4468.974,4332.436,4323.59,1683039837.8280616
