AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1683040938.781419
4321.026,4308.846,4297.692,4314.615,4326.667,4330.0,4329.487,4322.564,4322.179,4292.051,4319.359,4449.103,4288.974,4291.41,1683040938.787858
4335.769,4325.769,4314.744,4332.051,4336.538,4343.205,4342.692,4329.615,4331.538,4299.231,4335.641,4466.026,4307.179,4309.872,1683040938.7883804
4332.821,4329.744,4310.641,4322.692,4342.821,4335.256,4338.718,4333.718,4328.718,4307.051,4339.615,4462.949,4308.077,4307.949,1683040938.7883804
4319.103,4315.385,4291.282,4307.692,4341.923,4323.462,4332.179,4327.179,4323.333,4304.744,4324.487,4443.59,4293.462,4288.974,1683040938.7883804
4320.897,4315.385,4292.821,4316.282,4343.077,4330.897,4337.436,4328.718,4331.538,4310.0,4328.077,4450.256,4301.923,4294.487,1683040938.8192384
4322.821,4322.692,4297.308,4322.179,4343.59,4342.308,4333.462,4332.692,4331.41,4312.821,4334.231,4459.359,4308.077,4302.692,1683040938.8197346
4309.615,4312.692,4283.718,4310.128,4341.41,4338.846,4327.564,4327.564,4320.641,4306.795,4325.0,4452.179,4295.256,4284.615,1683040938.8197346
4299.744,4306.282,4275.641,4307.308,4338.333,4328.462,4337.051,4325.256,4321.923,4303.205,4321.795,4453.205,4291.154,4275.128,1683040938.8197346
4295.769,4311.795,4283.077,4309.872,4334.103,4326.923,4339.231,4329.359,4320.128,4294.487,4315.897,4451.538,4283.846,4279.231,1683040938.8482392
4299.487,4314.359,4289.359,4308.974,4337.949,4337.179,4331.923,4329.103,4310.641,4291.538,4308.846,4444.231,4275.641,4276.154,1683040938.8482392
4308.462,4316.026,4284.615,4312.949,4345.0,4345.0,4333.974,4328.205,4319.231,4301.538,4318.59,4445.0,4288.974,4277.308,1683040938.8482392
4306.795,4319.615,4277.436,4313.205,4340.256,4343.462,4336.538,4331.282,4331.154,4300.128,4324.615,4442.436,4296.026,4280.769,1683040938.8482392
4308.59,4325.0,4284.744,4316.154,4335.897,4337.179,4336.538,4334.487,4324.744,4292.051,4322.436,4441.538,4291.795,4280.128,1683040938.8861287
4312.692,4323.974,4291.923,4315.641,4342.308,4329.103,4340.256,4335.385,4320.0,4298.077,4324.231,4450.769,4290.385,4281.923,1683040938.8861287
4297.179,4307.051,4281.41,4298.462,4340.897,4330.513,4337.436,4332.308,4322.308,4298.333,4314.231,4447.051,4281.667,4278.59,1683040938.8866258
4291.282,4303.59,4277.564,4296.41,4334.615,4342.692,4336.41,4336.538,4328.718,4292.692,4312.692,4445.128,4283.333,4276.538,1683040938.8866258
4312.564,4323.462,4294.872,4318.59,4345.769,4343.333,4346.026,4346.154,4339.103,4305.0,4335.128,4460.641,4299.231,4289.615,1683040938.9088442
4326.026,4332.821,4305.256,4328.333,4354.359,4342.051,4351.154,4345.641,4340.128,4315.256,4338.205,4466.026,4298.718,4299.231,1683040938.9093409
4326.41,4324.744,4303.077,4321.795,4342.564,4355.641,4355.769,4342.949,4338.718,4312.564,4329.744,4463.333,4297.436,4302.949,1683040938.9093409
4325.513,4316.923,4301.154,4315.256,4336.282,4356.538,4358.974,4348.846,4343.462,4308.077,4336.282,4465.641,4305.0,4307.692,1683040938.9093409
4314.615,4310.256,4295.513,4306.282,4341.795,4344.359,4355.256,4351.667,4338.333,4299.231,4332.179,4458.846,4293.59,4300.385,1683040938.9488583
4309.872,4309.744,4297.436,4308.59,4341.41,4350.897,4355.513,4350.385,4333.205,4292.436,4321.41,4455.513,4283.846,4292.308,1683040938.9493542
4326.41,4323.718,4310.385,4326.026,4341.154,4361.795,4361.795,4356.923,4346.538,4301.41,4330.256,4468.205,4297.436,4300.385,1683040938.9493542
4327.051,4327.308,4306.795,4326.154,4341.41,4356.41,4356.795,4354.615,4351.795,4307.949,4330.256,4467.436,4295.897,4302.436,1683040938.9498508
4310.769,4314.872,4290.641,4310.256,4339.615,4352.436,4350.641,4345.897,4341.795,4305.769,4319.359,4456.026,4286.923,4292.436,1683040938.975845
